,date,daily_vaccinations
0,2021-02-22,0.0
1,2021-02-23,1367.0
2,2021-02-24,1367.0
3,2021-02-25,1367.0
4,2021-02-26,1367.0
5,2021-02-27,1367.0
6,2021-02-28,1367.0
7,2021-03-01,1580.0
8,2021-03-02,1794.0
9,2021-03-03,2008.0
10,2021-03-04,2221.0
11,2021-03-05,2435.0
12,2021-03-06,2649.0
13,2021-03-07,2862.0
14,2021-03-08,2862.0
15,2021-03-09,2862.0
16,2021-03-10,2862.0
17,2021-03-11,2862.0
18,2021-03-12,2862.0
19,2021-03-13,2862.0
20,2021-03-14,2862.0
21,2021-03-15,2862.0
22,2021-03-16,2862.0
23,2021-01-10,0.0
24,2021-01-11,64.0
25,2021-01-12,64.0
26,2021-01-13,63.0
27,2021-01-14,66.0
28,2021-01-15,62.0
29,2021-01-16,62.0
30,2021-01-17,58.0
31,2021-01-18,55.0
32,2021-01-19,51.0
33,2021-01-20,47.0
34,2021-01-21,40.0
35,2021-01-22,34.0
36,2021-01-23,26.0
37,2021-01-24,21.0
38,2021-01-25,15.0
39,2021-01-26,9.0
40,2021-01-27,4.0
41,2021-01-28,0.0
42,2021-01-29,0.0
43,2021-01-30,0.0
44,2021-01-31,0.0
45,2021-02-01,0.0
46,2021-02-02,0.0
47,2021-02-03,12.0
48,2021-02-04,24.0
49,2021-02-05,35.0
50,2021-02-06,47.0
51,2021-02-07,59.0
52,2021-02-08,71.0
53,2021-02-09,82.0
54,2021-02-10,81.0
55,2021-02-11,79.0
56,2021-02-12,78.0
57,2021-02-13,76.0
58,2021-02-14,75.0
59,2021-02-15,73.0
60,2021-02-16,72.0
61,2021-02-17,72.0
62,2021-02-18,254.0
63,2021-02-19,405.0
64,2021-02-20,516.0
65,2021-02-21,627.0
66,2021-02-22,739.0
67,2021-02-23,891.0
68,2021-02-24,1043.0
69,2021-02-25,1012.0
70,2021-02-26,1000.0
71,2021-02-27,1027.0
72,2021-02-28,1054.0
73,2021-03-01,1081.0
74,2021-03-02,1026.0
75,2021-03-03,971.0
76,2021-03-04,927.0
77,2021-03-05,897.0
78,2021-03-06,867.0
79,2021-03-07,838.0
80,2021-03-08,808.0
81,2021-03-09,820.0
82,2021-03-10,831.0
83,2021-03-11,857.0
84,2021-03-12,883.0
85,2021-03-13,1042.0
86,2021-03-14,1201.0
87,2021-03-15,1361.0
88,2021-03-16,1520.0
89,2021-03-17,1679.0
90,2021-01-29,0.0
91,2021-01-30,30.0
92,2021-01-31,1889.0
93,2021-02-01,2509.0
94,2021-02-02,2819.0
95,2021-02-03,3005.0
96,2021-02-04,3129.0
97,2021-02-05,3217.0
98,2021-02-06,3748.0
99,2021-02-07,3748.0
100,2021-02-08,3748.0
101,2021-02-09,3748.0
102,2021-02-10,3748.0
103,2021-02-11,3748.0
104,2021-02-12,3748.0
105,2021-02-13,3748.0
106,2021-02-14,3748.0
107,2021-02-15,3748.0
108,2021-02-16,3748.0
109,2021-02-17,3748.0
110,2021-02-18,3748.0
111,2021-02-19,3748.0
112,2021-01-25,0.0
113,2021-01-26,66.0
114,2021-01-27,66.0
115,2021-01-28,66.0
116,2021-01-29,66.0
117,2021-01-30,66.0
118,2021-01-31,66.0
119,2021-02-01,66.0
120,2021-02-02,60.0
121,2021-02-03,55.0
122,2021-02-04,50.0
123,2021-02-05,44.0
124,2021-02-06,39.0
125,2021-02-07,34.0
126,2021-02-08,28.0
127,2021-02-09,28.0
128,2021-02-10,28.0
129,2021-02-11,48.0
130,2021-02-12,68.0
131,2021-02-13,74.0
132,2021-02-14,81.0
133,2021-02-15,87.0
134,2021-02-16,94.0
135,2021-02-17,100.0
136,2021-02-18,87.0
137,2021-02-19,74.0
138,2021-02-20,71.0
139,2021-02-21,67.0
140,2021-02-22,64.0
141,2021-02-23,60.0
142,2021-02-24,57.0
143,2021-02-25,56.0
144,2021-02-26,55.0
145,2021-02-27,63.0
146,2021-02-28,72.0
147,2021-03-01,80.0
148,2021-03-02,89.0
149,2021-03-03,97.0
150,2021-03-04,103.0
151,2021-03-05,108.0
152,2021-03-06,108.0
153,2021-03-07,108.0
154,2021-03-08,108.0
155,2021-03-09,186.0
156,2021-03-10,264.0
157,2021-03-05,0.0
158,2021-03-06,2056.0
159,2021-03-07,2056.0
160,2021-03-08,2056.0
161,2021-03-09,2613.0
162,2021-03-10,2947.0
163,2021-03-11,3170.0
164,2021-03-12,3329.0
165,2021-03-13,3647.0
166,2021-03-14,3965.0
167,2021-03-15,4283.0
168,2021-03-16,4283.0
169,2021-03-17,4283.0
170,2021-03-18,4283.0
171,2021-02-04,0.0
172,2021-02-05,149.0
173,2021-02-06,149.0
174,2021-02-07,149.0
175,2021-02-08,149.0
176,2021-02-09,149.0
177,2021-02-10,149.0
178,2021-02-11,149.0
179,2021-02-12,149.0
180,2021-02-13,149.0
181,2021-02-14,331.0
182,2021-02-15,323.0
183,2021-02-16,316.0
184,2021-02-17,309.0
185,2021-02-18,301.0
186,2021-02-19,294.0
187,2021-02-20,286.0
188,2021-02-21,97.0
189,2021-02-22,97.0
190,2021-02-23,97.0
191,2021-02-24,97.0
192,2021-02-25,97.0
193,2021-02-26,97.0
194,2021-02-27,94.0
195,2021-02-28,90.0
196,2021-03-01,86.0
197,2021-03-02,82.0
198,2021-03-03,79.0
199,2021-03-04,75.0
200,2021-03-05,71.0
201,2021-03-06,71.0
202,2021-03-07,71.0
203,2021-03-08,71.0
204,2021-03-09,71.0
205,2021-03-10,71.0
206,2021-03-11,71.0
207,2021-03-12,71.0
208,2021-03-13,71.0
209,2021-03-14,69.0
210,2021-03-15,68.0
211,2021-03-16,66.0
212,2021-03-17,64.0
213,2021-03-18,62.0
214,2021-03-19,60.0
215,2021-02-16,0.0
216,2021-02-17,895.0
217,2021-02-18,895.0
218,2021-02-19,895.0
219,2021-02-20,895.0
220,2021-02-21,895.0
221,2021-02-22,895.0
222,2021-02-23,895.0
223,2021-02-24,895.0
224,2021-02-25,895.0
225,2021-02-26,895.0
226,2021-02-27,895.0
227,2021-02-28,895.0
228,2021-03-01,895.0
229,2021-03-02,895.0
230,2021-03-03,895.0
231,2021-03-04,895.0
232,2021-03-05,895.0
233,2021-03-06,895.0
234,2021-03-07,895.0
235,2021-03-08,895.0
236,2021-03-09,895.0
237,2021-03-10,895.0
238,2021-03-11,895.0
239,2021-03-12,895.0
240,2021-03-13,895.0
241,2021-03-14,895.0
242,2021-03-15,895.0
243,2021-03-16,821.0
244,2021-03-17,747.0
245,2021-03-18,674.0
246,2021-03-19,600.0
247,2020-12-29,0.0
248,2020-12-30,15656.0
249,2020-12-31,15656.0
250,2021-01-01,11070.0
251,2021-01-02,8776.0
252,2021-01-03,7400.0
253,2021-01-04,6483.0
254,2021-01-05,7984.0
255,2021-01-06,8173.0
256,2021-01-07,8363.0
257,2021-01-08,10519.0
258,2021-01-09,11942.0
259,2021-01-10,13365.0
260,2021-01-11,14788.0
261,2021-01-12,14056.0
262,2021-01-13,13323.0
263,2021-01-14,13320.0
264,2021-01-15,13317.0
265,2021-01-16,12971.0
266,2021-01-17,12624.0
267,2021-01-18,12278.0
268,2021-01-19,11932.0
269,2021-01-20,11586.0
270,2021-01-21,11704.0
271,2021-01-22,11263.0
272,2021-01-23,11124.0
273,2021-01-24,10342.0
274,2021-01-25,9046.0
275,2021-01-26,9626.0
276,2021-01-27,10014.0
277,2021-01-28,8896.0
278,2021-01-29,9205.0
279,2021-01-30,11189.0
280,2021-01-31,11299.0
281,2021-02-01,11924.0
282,2021-02-02,11475.0
283,2021-02-03,11218.0
284,2021-02-04,16574.0
285,2021-02-05,16238.0
286,2021-02-06,15000.0
287,2021-02-07,18576.0
288,2021-02-08,19390.0
289,2021-02-09,18139.0
290,2021-02-10,19820.0
291,2021-02-11,18416.0
292,2021-02-12,19133.0
293,2021-02-13,19266.0
294,2021-02-14,15493.0
295,2021-02-15,14030.0
296,2021-02-16,13999.0
297,2021-02-17,11003.0
298,2021-02-18,8951.0
299,2021-02-19,11003.0
300,2021-02-20,14415.0
301,2021-02-21,15809.0
302,2021-02-22,16063.0
303,2021-02-23,19349.0
304,2021-02-24,24019.0
305,2021-02-25,27750.0
306,2021-02-26,33609.0
307,2021-02-27,39678.0
308,2021-02-28,43534.0
309,2021-03-01,46705.0
310,2021-03-02,54213.0
311,2021-03-03,57262.0
312,2021-03-04,60376.0
313,2021-03-05,64812.0
314,2021-03-06,65277.0
315,2021-03-07,71582.0
316,2021-03-08,71076.0
317,2021-03-09,74693.0
318,2021-03-10,84735.0
319,2021-03-11,95230.0
320,2021-03-12,105801.0
321,2021-03-13,121843.0
322,2021-03-14,122193.0
323,2021-03-15,122499.0
324,2021-03-16,127486.0
325,2021-03-17,127666.0
326,2021-03-18,126583.0
327,2021-03-19,120166.0
328,2021-03-20,109875.0
329,2021-02-15,0.0
330,2021-02-16,0.0
331,2021-02-17,0.0
332,2021-02-18,0.0
333,2021-02-19,0.0
334,2021-02-20,0.0
335,2021-02-21,0.0
336,2021-02-22,3.0
337,2021-02-23,411.0
338,2021-02-24,987.0
339,2021-02-25,2500.0
340,2021-02-26,3571.0
341,2021-02-27,4286.0
342,2021-02-28,4556.0
343,2021-03-01,4812.0
344,2021-03-02,5575.0
345,2021-03-03,6276.0
346,2021-03-04,6215.0
347,2021-03-05,6695.0
348,2021-03-06,6706.0
349,2021-03-07,7064.0
350,2021-03-08,7524.0
351,2021-03-09,7572.0
352,2021-03-10,7909.0
353,2021-03-11,9142.0
354,2021-03-12,9034.0
355,2021-03-13,11765.0
356,2021-03-14,11601.0
357,2021-03-15,11202.0
358,2021-03-16,12504.0
359,2021-03-17,13908.0
360,2021-03-18,14437.0
361,2021-03-19,15093.0
362,2021-03-20,13505.0
363,2020-12-27,0.0
364,2020-12-28,1290.0
365,2020-12-29,1452.0
366,2020-12-30,1414.0
367,2020-12-31,1063.0
368,2021-01-01,850.0
369,2021-01-02,709.0
370,2021-01-03,608.0
371,2021-01-04,440.0
372,2021-01-05,432.0
373,2021-01-06,359.0
374,2021-01-07,807.0
375,2021-01-08,2648.0
376,2021-01-09,3272.0
377,2021-01-10,3585.0
378,2021-01-11,4362.0
379,2021-01-12,6173.0
380,2021-01-13,8181.0
381,2021-01-14,10049.0
382,2021-01-15,10722.0
383,2021-01-16,11042.0
384,2021-01-17,11530.0
385,2021-01-18,12337.0
386,2021-01-19,13932.0
387,2021-01-20,15122.0
388,2021-01-21,15563.0
389,2021-01-22,14700.0
390,2021-01-23,14193.0
391,2021-01-24,13567.0
392,2021-01-25,12175.0
393,2021-01-26,9749.0
394,2021-01-27,7557.0
395,2021-01-28,6162.0
396,2021-01-29,6630.0
397,2021-01-30,6711.0
398,2021-01-31,6728.0
399,2021-02-01,7149.0
400,2021-02-02,8346.0
401,2021-02-03,9706.0
402,2021-02-04,11156.0
403,2021-02-05,11950.0
404,2021-02-06,12688.0
405,2021-02-07,13186.0
406,2021-02-08,13910.0
407,2021-02-09,14187.0
408,2021-02-10,14740.0
409,2021-02-11,15310.0
410,2021-02-12,16126.0
411,2021-02-13,16316.0
412,2021-02-14,15896.0
413,2021-02-15,15541.0
414,2021-02-16,14900.0
415,2021-02-17,14579.0
416,2021-02-18,13956.0
417,2021-02-19,13226.0
418,2021-02-20,13629.0
419,2021-02-21,14206.0
420,2021-02-22,14166.0
421,2021-02-23,14187.0
422,2021-02-24,14224.0
423,2021-02-25,14238.0
424,2021-02-26,15220.0
425,2021-02-27,16830.0
426,2021-02-28,17420.0
427,2021-03-01,17662.0
428,2021-03-02,19100.0
429,2021-03-03,20195.0
430,2021-03-04,21186.0
431,2021-03-05,22207.0
432,2021-03-06,22640.0
433,2021-03-07,22879.0
434,2021-03-08,23284.0
435,2021-03-09,23727.0
436,2021-03-10,23824.0
437,2021-03-11,26252.0
438,2021-03-12,29237.0
439,2021-03-13,32474.0
440,2021-03-14,34958.0
441,2021-03-15,36175.0
442,2021-03-16,36000.0
443,2021-03-17,36548.0
444,2021-03-18,35009.0
445,2021-03-19,33653.0
446,2021-01-17,0.0
447,2021-01-18,3250.0
448,2021-01-19,3250.0
449,2021-01-20,3250.0
450,2021-01-21,3250.0
451,2021-01-22,3250.0
452,2021-01-23,3250.0
453,2021-01-24,3250.0
454,2021-01-25,3250.0
455,2021-01-26,3250.0
456,2021-01-27,3250.0
457,2021-01-28,3250.0
458,2021-01-29,3250.0
459,2021-01-30,3250.0
460,2021-01-31,3250.0
461,2021-02-01,3250.0
462,2021-02-02,3250.0
463,2021-02-03,3250.0
464,2021-02-04,3250.0
465,2021-02-05,3250.0
466,2021-02-06,3250.0
467,2021-02-07,4204.0
468,2021-02-08,5158.0
469,2021-02-09,6112.0
470,2021-02-10,7066.0
471,2021-02-11,8020.0
472,2021-02-12,8975.0
473,2021-02-13,9929.0
474,2021-02-14,9929.0
475,2021-02-15,9929.0
476,2021-02-16,9929.0
477,2021-02-17,9929.0
478,2021-02-18,9929.0
479,2021-02-19,9929.0
480,2021-02-20,9929.0
481,2021-02-21,9929.0
482,2021-02-22,9929.0
483,2021-02-23,9929.0
484,2021-02-24,9929.0
485,2021-02-25,9929.0
486,2021-02-26,9929.0
487,2021-02-27,9929.0
488,2021-02-28,9929.0
489,2021-03-01,9929.0
490,2021-03-02,11650.0
491,2021-03-03,13371.0
492,2021-03-04,13719.0
493,2021-03-05,14067.0
494,2021-03-06,14415.0
495,2021-03-07,14763.0
496,2021-03-08,15110.0
497,2021-03-09,13737.0
498,2021-03-10,13046.0
499,2021-03-11,12453.0
500,2021-03-12,11692.0
501,2021-03-13,10844.0
502,2021-03-14,9545.0
503,2021-03-17,0.0
504,2020-12-23,0.0
505,2020-12-24,11106.0
506,2020-12-25,5789.0
507,2020-12-26,4197.0
508,2020-12-27,3662.0
509,2020-12-28,3210.0
510,2020-12-29,2846.0
511,2020-12-30,2622.0
512,2020-12-31,1225.0
513,2021-01-01,1258.0
514,2021-01-02,1220.0
515,2021-01-03,1011.0
516,2021-01-04,943.0
517,2021-01-05,1122.0
518,2021-01-06,1594.0
519,2021-01-07,1942.0
520,2021-01-08,2706.0
521,2021-01-09,3437.0
522,2021-01-10,4080.0
523,2021-01-11,4427.0
524,2021-01-12,4840.0
525,2021-01-13,5288.0
526,2021-01-14,5852.0
527,2021-01-15,6089.0
528,2021-01-16,6353.0
529,2021-01-17,6727.0
530,2021-01-18,7350.0
531,2021-01-19,7712.0
532,2021-01-20,7712.0
533,2021-01-21,7712.0
534,2021-01-22,7712.0
535,2021-01-23,7712.0
536,2021-01-24,7712.0
537,2021-01-25,7712.0
538,2021-01-26,7712.0
539,2021-01-27,7712.0
540,2021-01-28,7712.0
541,2021-01-29,7712.0
542,2021-01-30,7712.0
543,2021-01-31,7712.0
544,2021-02-01,7712.0
545,2021-02-02,7712.0
546,2021-02-03,7712.0
547,2021-02-04,7712.0
548,2021-02-05,7712.0
549,2021-02-06,7712.0
550,2021-02-07,7712.0
551,2021-02-08,7712.0
552,2021-02-09,7712.0
553,2021-02-10,7712.0
554,2021-02-11,7712.0
555,2021-02-12,7712.0
556,2021-02-13,7712.0
557,2021-02-14,7712.0
558,2021-02-15,7712.0
559,2021-02-16,7712.0
560,2021-02-17,7712.0
561,2021-02-18,7712.0
562,2021-02-19,7712.0
563,2021-02-20,7712.0
564,2021-02-21,7712.0
565,2021-02-22,7712.0
566,2021-02-23,7712.0
567,2021-02-24,7712.0
568,2021-02-25,7712.0
569,2021-02-26,7712.0
570,2021-02-27,7712.0
571,2021-02-28,7712.0
572,2021-03-01,7712.0
573,2021-03-02,7712.0
574,2021-03-03,7712.0
575,2021-03-04,7712.0
576,2021-03-05,7712.0
577,2021-03-06,7712.0
578,2021-03-07,7094.0
579,2021-03-08,6352.0
580,2021-03-09,5556.0
581,2021-03-10,4931.0
582,2021-03-11,4191.0
583,2021-03-12,3362.0
584,2021-03-13,4015.0
585,2021-03-14,5899.0
586,2021-03-15,7768.0
587,2021-03-16,9426.0
588,2021-03-17,11364.0
589,2021-03-18,13360.0
590,2021-03-19,14915.0
591,2021-03-20,15068.0
592,2021-01-26,0.0
593,2021-01-27,26.0
594,2021-01-28,284.0
595,2021-01-29,1209.0
596,2021-01-30,1671.0
597,2021-01-31,1949.0
598,2021-02-01,2134.0
599,2021-02-02,2266.0
600,2021-02-03,2700.0
601,2021-02-04,3059.0
602,2021-02-05,3059.0
603,2021-02-06,3059.0
604,2021-02-07,3059.0
605,2021-02-08,13205.0
606,2021-02-09,23351.0
607,2021-02-10,45549.0
608,2021-02-11,64108.0
609,2021-02-12,82667.0
610,2021-02-13,101226.0
611,2021-02-14,124982.0
612,2021-02-15,146782.0
613,2021-02-16,168614.0
614,2021-02-17,178371.0
615,2021-02-18,196796.0
616,2021-02-19,194555.0
617,2021-02-20,192314.0
618,2021-02-21,184212.0
619,2021-02-22,167921.0
620,2021-02-23,161634.0
621,2021-02-24,155239.0
622,2021-02-25,143232.0
623,2021-02-26,136037.0
624,2021-02-27,128842.0
625,2021-02-28,130715.0
626,2021-03-01,131123.0
627,2021-03-02,121493.0
628,2021-03-03,112614.0
629,2021-03-04,104318.0
630,2021-03-05,99568.0
631,2021-03-06,94817.0
632,2021-03-07,81661.0
633,2021-03-08,88863.0
634,2021-03-09,96065.0
635,2021-03-10,93530.0
636,2021-03-11,90994.0
637,2021-03-12,94755.0
638,2021-03-13,98516.0
639,2021-03-14,102277.0
640,2021-03-15,91598.0
641,2021-03-16,80918.0
642,2021-03-17,74009.0
643,2021-03-18,67100.0
644,2021-03-19,63738.0
645,2021-03-20,60377.0
646,2021-02-15,0.0
647,2021-02-16,2193.0
648,2021-02-17,2312.0
649,2021-02-18,2335.0
650,2021-02-19,2480.0
651,2021-02-20,2269.0
652,2021-02-21,2009.0
653,2021-02-22,2086.0
654,2021-02-23,2193.0
655,2021-02-24,2352.0
656,2021-02-25,2541.0
657,2021-02-26,2746.0
658,2021-02-27,2987.0
659,2021-02-28,3153.0
660,2021-03-01,3148.0
661,2021-03-02,3028.0
662,2021-03-03,2754.0
663,2021-03-04,2451.0
664,2021-03-05,2121.0
665,2021-03-06,1734.0
666,2021-03-07,1529.0
667,2021-03-08,1181.0
668,2021-03-09,932.0
669,2021-03-10,772.0
670,2021-03-11,609.0
671,2021-03-12,357.0
672,2021-03-13,387.0
673,2021-03-14,425.0
674,2021-03-15,534.0
675,2021-03-16,696.0
676,2021-03-17,822.0
677,2021-03-18,1073.0
678,2020-12-28,0.0
679,2020-12-29,403.0
680,2020-12-30,403.0
681,2020-12-31,403.0
682,2021-01-01,403.0
683,2021-01-02,403.0
684,2021-01-03,403.0
685,2021-01-04,403.0
686,2021-01-05,403.0
687,2021-01-06,403.0
688,2021-01-07,403.0
689,2021-01-08,403.0
690,2021-01-09,403.0
691,2021-01-10,403.0
692,2021-01-11,403.0
693,2021-01-12,403.0
694,2021-01-13,403.0
695,2021-01-14,403.0
696,2021-01-15,403.0
697,2021-01-16,403.0
698,2021-01-17,403.0
699,2021-01-18,403.0
700,2021-01-19,403.0
701,2021-01-20,403.0
702,2021-01-21,403.0
703,2021-01-22,403.0
704,2021-01-23,403.0
705,2021-01-24,403.0
706,2021-01-25,403.0
707,2021-01-26,403.0
708,2021-01-27,403.0
709,2021-01-28,403.0
710,2021-01-29,403.0
711,2021-01-30,403.0
712,2021-01-31,403.0
713,2021-02-01,403.0
714,2021-02-02,403.0
715,2021-02-03,403.0
716,2021-02-04,403.0
717,2021-02-05,403.0
718,2021-02-06,403.0
719,2021-02-07,403.0
720,2021-02-08,403.0
721,2021-02-09,403.0
722,2021-02-10,403.0
723,2021-02-11,403.0
724,2021-02-12,403.0
725,2021-02-13,403.0
726,2021-02-14,403.0
727,2021-02-15,403.0
728,2021-02-16,403.0
729,2021-02-17,403.0
730,2021-02-18,403.0
731,2021-02-19,404.0
732,2021-02-20,405.0
733,2021-02-21,407.0
734,2021-02-22,408.0
735,2021-02-23,409.0
736,2021-02-24,410.0
737,2021-02-25,412.0
738,2021-02-26,412.0
739,2021-02-27,412.0
740,2021-02-28,412.0
741,2021-03-01,412.0
742,2021-03-02,412.0
743,2021-03-03,412.0
744,2021-03-04,412.0
745,2021-03-05,412.0
746,2021-03-06,412.0
747,2021-03-07,412.0
748,2021-03-08,412.0
749,2021-03-09,412.0
750,2021-03-10,412.0
751,2021-03-11,412.0
752,2021-03-12,412.0
753,2020-12-28,0.0
754,2020-12-29,1.0
755,2020-12-30,240.0
756,2020-12-31,163.0
757,2021-01-01,124.0
758,2021-01-02,99.0
759,2021-01-03,83.0
760,2021-01-04,71.0
761,2021-01-05,306.0
762,2021-01-06,792.0
763,2021-01-07,1955.0
764,2021-01-08,3271.0
765,2021-01-09,3729.0
766,2021-01-10,3785.0
767,2021-01-11,4582.0
768,2021-01-12,6572.0
769,2021-01-13,9055.0
770,2021-01-14,11193.0
771,2021-01-15,13198.0
772,2021-01-16,13477.0
773,2021-01-17,13891.0
774,2021-01-18,14665.0
775,2021-01-19,15185.0
776,2021-01-20,15158.0
777,2021-01-21,16147.0
778,2021-01-22,17023.0
779,2021-01-23,17465.0
780,2021-01-24,17262.0
781,2021-01-25,17301.0
782,2021-01-26,16352.0
783,2021-01-27,15691.0
784,2021-01-28,14674.0
785,2021-01-29,13454.0
786,2021-01-30,12914.0
787,2021-01-31,12775.0
788,2021-02-01,12260.0
789,2021-02-02,13862.0
790,2021-02-03,15850.0
791,2021-02-04,17360.0
792,2021-02-05,18719.0
793,2021-02-06,19003.0
794,2021-02-07,19355.0
795,2021-02-08,19694.0
796,2021-02-09,20184.0
797,2021-02-10,19449.0
798,2021-02-11,19808.0
799,2021-02-12,20326.0
800,2021-02-13,20628.0
801,2021-02-14,20422.0
802,2021-02-15,20914.0
803,2021-02-16,19082.0
804,2021-02-17,18274.0
805,2021-02-18,17048.0
806,2021-02-19,16532.0
807,2021-02-20,16137.0
808,2021-02-21,16170.0
809,2021-02-22,16026.0
810,2021-02-23,16767.0
811,2021-02-24,17212.0
812,2021-02-25,17767.0
813,2021-02-26,17886.0
814,2021-02-27,17669.0
815,2021-02-28,17480.0
816,2021-03-01,17590.0
817,2021-03-02,18102.0
818,2021-03-03,18994.0
819,2021-03-04,21253.0
820,2021-03-05,22835.0
821,2021-03-06,23416.0
822,2021-03-07,23508.0
823,2021-03-08,23985.0
824,2021-03-09,24591.0
825,2021-03-10,25422.0
826,2021-03-11,25915.0
827,2021-03-12,25819.0
828,2021-03-13,25952.0
829,2021-03-14,25904.0
830,2021-03-15,27445.0
831,2021-03-16,28451.0
832,2021-03-17,27997.0
833,2021-03-18,25780.0
834,2021-02-28,0.0
835,2021-03-01,208.0
836,2021-03-02,208.0
837,2021-03-03,224.0
838,2021-03-04,204.0
839,2021-03-05,199.0
840,2021-03-06,186.0
841,2021-03-07,176.0
842,2021-03-08,163.0
843,2021-03-09,150.0
844,2021-03-10,259.0
845,2021-03-11,588.0
846,2021-03-12,921.0
847,2021-03-13,1006.0
848,2021-03-14,1091.0
849,2021-03-15,1177.0
850,2021-03-16,1358.0
851,2021-03-17,1351.0
852,2021-03-18,1174.0
853,2021-03-19,1080.0
854,2021-01-10,0.0
855,2021-01-11,278.0
856,2021-01-12,278.0
857,2021-01-13,278.0
858,2021-01-14,278.0
859,2021-01-15,278.0
860,2021-01-16,278.0
861,2021-01-17,264.0
862,2021-01-18,250.0
863,2021-01-19,236.0
864,2021-01-20,222.0
865,2021-01-21,209.0
866,2021-01-22,195.0
867,2021-01-23,181.0
868,2021-01-24,195.0
869,2021-01-25,209.0
870,2021-01-26,224.0
871,2021-01-27,238.0
872,2021-01-28,252.0
873,2021-01-29,266.0
874,2021-01-30,281.0
875,2021-01-31,326.0
876,2021-02-01,372.0
877,2021-02-02,417.0
878,2021-02-03,463.0
879,2021-02-04,509.0
880,2021-02-05,554.0
881,2021-02-06,600.0
882,2021-02-07,557.0
883,2021-02-08,515.0
884,2021-02-09,472.0
885,2021-02-10,461.0
886,2021-02-11,451.0
887,2021-02-12,440.0
888,2021-02-13,430.0
889,2021-02-14,462.0
890,2021-02-15,494.0
891,2021-02-16,531.0
892,2021-02-17,536.0
893,2021-02-18,540.0
894,2021-02-19,545.0
895,2021-02-20,550.0
896,2021-02-21,555.0
897,2021-02-22,560.0
898,2021-02-23,584.0
899,2021-02-24,607.0
900,2021-02-25,631.0
901,2021-02-26,655.0
902,2021-02-27,679.0
903,2021-02-28,648.0
904,2021-03-01,616.0
905,2021-03-02,695.0
906,2021-03-03,773.0
907,2021-03-04,747.0
908,2021-03-05,720.0
909,2021-03-06,694.0
910,2021-03-07,723.0
911,2021-03-08,751.0
912,2021-03-09,646.0
913,2021-03-10,541.0
914,2021-03-11,543.0
915,2021-03-12,544.0
916,2021-03-13,545.0
917,2021-03-14,547.0
918,2021-03-15,548.0
919,2021-01-28,0.0
920,2021-01-29,12.0
921,2021-01-30,20.0
922,2021-01-31,22.0
923,2021-02-01,142.0
924,2021-02-02,319.0
925,2021-02-03,593.0
926,2021-02-04,627.0
927,2021-02-05,743.0
928,2021-02-06,857.0
929,2021-02-07,971.0
930,2021-02-08,1017.0
931,2021-02-09,989.0
932,2021-02-10,826.0
933,2021-02-11,826.0
934,2021-02-12,778.0
935,2021-02-13,730.0
936,2021-02-14,682.0
937,2021-02-15,634.0
938,2021-02-16,586.0
939,2021-02-17,538.0
940,2021-02-18,491.0
941,2021-02-19,491.0
942,2021-02-20,491.0
943,2021-02-21,491.0
944,2021-02-22,491.0
945,2021-02-23,491.0
946,2021-02-24,491.0
947,2021-02-25,491.0
948,2021-02-26,491.0
949,2021-02-27,491.0
950,2021-02-28,491.0
951,2021-03-01,491.0
952,2021-03-02,491.0
953,2021-03-03,474.0
954,2021-03-04,427.0
955,2021-03-05,369.0
956,2021-03-06,12595.0
957,2021-03-07,12628.0
958,2021-03-08,13296.0
959,2021-03-09,14228.0
960,2021-03-10,15289.0
961,2021-03-11,16037.0
962,2021-03-12,16720.0
963,2021-03-13,4515.0
964,2021-03-14,4473.0
965,2021-03-15,4249.0
966,2021-03-16,3851.0
967,2021-03-17,3386.0
968,2021-03-18,3380.0
969,2021-03-19,3976.0
970,2021-01-16,0.0
971,2021-01-17,112.0
972,2021-01-18,554.0
973,2021-01-19,3823.0
974,2021-01-20,7136.0
975,2021-01-21,27304.0
976,2021-01-22,40980.0
977,2021-01-23,76825.0
978,2021-01-24,86373.0
979,2021-01-25,99928.0
980,2021-01-26,119630.0
981,2021-01-27,157335.0
982,2021-01-28,187769.0
983,2021-01-29,203165.0
984,2021-01-30,209348.0
985,2021-01-31,209905.0
986,2021-02-01,203386.0
987,2021-02-02,206238.0
988,2021-02-03,198831.0
989,2021-02-04,231737.0
990,2021-02-05,200982.0
991,2021-02-06,199739.0
992,2021-02-07,211375.0
993,2021-02-08,211604.0
994,2021-02-09,218237.0
995,2021-02-10,228375.0
996,2021-02-11,190540.0
997,2021-02-12,231604.0
998,2021-02-13,246260.0
999,2021-02-14,240466.0
1000,2021-02-15,241206.0
1001,2021-02-16,255676.0
1002,2021-02-17,251887.0
1003,2021-02-18,257121.0
1004,2021-02-19,262717.0
1005,2021-02-20,241137.0
1006,2021-02-21,244837.0
1007,2021-02-22,247768.0
1008,2021-02-23,241018.0
1009,2021-02-24,238305.0
1010,2021-02-25,227474.0
1011,2021-02-26,223804.0
1012,2021-02-27,215553.0
1013,2021-02-28,211824.0
1014,2021-03-01,205292.0
1015,2021-03-02,220567.0
1016,2021-03-03,246521.0
1017,2021-03-04,277239.0
1018,2021-03-05,295339.0
1019,2021-03-06,269398.0
1020,2021-03-07,258989.0
1021,2021-03-08,259965.0
1022,2021-03-09,211828.0
1023,2021-03-10,155024.0
1024,2021-03-11,143026.0
1025,2021-03-12,140053.0
1026,2021-03-13,164909.0
